split,case_id,img_shape,mask_shape,mask_voxels,img_voxels
train,BraTS-MEN-RT-0310-1_slice_123,"(256, 256)","(256, 256)",833,65536
train,BraTS-MEN-RT-0064-1_slice_140,"(256, 256)","(256, 256)",326,65536
train,BraTS-MEN-RT-0321-1_slice_071,"(256, 256)","(256, 256)",87,65536
train,BraTS-MEN-RT-0335-1_slice_045,"(256, 256)","(256, 256)",142,65536
train,BraTS-MEN-RT-0080-1_slice_083,"(256, 256)","(256, 256)",177,65536
train,BraTS-MEN-RT-0044-1_slice_146,"(256, 256)","(256, 256)",346,65536
train,BraTS-MEN-RT-0489-1_slice_152,"(256, 256)","(256, 256)",11,65536
train,BraTS-MEN-RT-0155-1_slice_083,"(256, 256)","(256, 256)",1015,65536
train,BraTS-MEN-RT-0029-1_slice_042,"(256, 256)","(256, 256)",732,65536
train,BraTS-MEN-RT-0468-1_slice_089,"(256, 256)","(256, 256)",96,65536
train,BraTS-MEN-RT-0063-1_slice_080,"(256, 256)","(256, 256)",1062,65536
train,BraTS-MEN-RT-0203-1_slice_046,"(256, 256)","(256, 256)",2231,65536
train,BraTS-MEN-RT-0232-1_slice_114,"(256, 256)","(256, 256)",121,65536
train,BraTS-MEN-RT-0196-1_slice_086,"(256, 256)","(256, 256)",165,65536
train,BraTS-MEN-RT-0222-1_slice_117,"(256, 256)","(256, 256)",187,65536
train,BraTS-MEN-RT-0412-1_slice_136,"(256, 256)","(256, 256)",307,65536
train,BraTS-MEN-RT-0226-1_slice_058,"(256, 256)","(256, 256)",558,65536
train,BraTS-MEN-RT-0066-1_slice_098,"(256, 256)","(256, 256)",639,65536
train,BraTS-MEN-RT-0413-1_slice_061,"(256, 256)","(256, 256)",190,65536
train,BraTS-MEN-RT-0203-1_slice_056,"(256, 256)","(256, 256)",2490,65536
train,BraTS-MEN-RT-0097-1_slice_150,"(256, 256)","(256, 256)",22,65536
train,BraTS-MEN-RT-0196-1_slice_096,"(256, 256)","(256, 256)",45,65536
train,BraTS-MEN-RT-0063-1_slice_090,"(256, 256)","(256, 256)",1031,65536
train,BraTS-MEN-RT-0227-1_slice_067,"(256, 256)","(256, 256)",230,65536
train,BraTS-MEN-RT-0066-1_slice_088,"(256, 256)","(256, 256)",1419,65536
train,BraTS-MEN-RT-0226-1_slice_048,"(256, 256)","(256, 256)",685,65536
train,BraTS-MEN-RT-0412-1_slice_126,"(256, 256)","(256, 256)",372,65536
train,BraTS-MEN-RT-0037-1_slice_098,"(256, 256)","(256, 256)",437,65536
train,BraTS-MEN-RT-0456-1_slice_055,"(256, 256)","(256, 256)",157,65536
train,BraTS-MEN-RT-0452-1_slice_062,"(256, 256)","(256, 256)",201,65536
train,BraTS-MEN-RT-0582-1_slice_102,"(256, 256)","(256, 256)",258,65536
train,BraTS-MEN-RT-0447-1_slice_101,"(256, 256)","(256, 256)",328,65536
train,BraTS-MEN-RT-0463-1_slice_048,"(256, 256)","(256, 256)",82,65536
train,BraTS-MEN-RT-0387-1_slice_046,"(256, 256)","(256, 256)",729,65536
train,BraTS-MEN-RT-0393-1_slice_072,"(256, 256)","(256, 256)",20,65536
train,BraTS-MEN-RT-0392-1_slice_125,"(256, 256)","(256, 256)",334,65536
train,BraTS-MEN-RT-0247-1_slice_125,"(256, 256)","(256, 256)",204,65536
train,BraTS-MEN-RT-0037-1_slice_088,"(256, 256)","(256, 256)",1156,65536
train,BraTS-MEN-RT-0452-1_slice_072,"(256, 256)","(256, 256)",421,65536
train,BraTS-MEN-RT-0247-1_slice_135,"(256, 256)","(256, 256)",719,65536
train,BraTS-MEN-RT-0393-1_slice_062,"(256, 256)","(256, 256)",386,65536
train,BraTS-MEN-RT-0387-1_slice_056,"(256, 256)","(256, 256)",349,65536
train,BraTS-MEN-RT-0136-1_slice_036,"(256, 256)","(256, 256)",22,65536
train,BraTS-MEN-RT-0452-1_slice_086,"(256, 256)","(256, 256)",31,65536
train,BraTS-MEN-RT-0023-1_slice_048,"(256, 256)","(256, 256)",301,65536
train,BraTS-MEN-RT-0342-1_slice_148,"(256, 256)","(256, 256)",32,65536
train,BraTS-MEN-RT-0033-1_slice_133,"(256, 256)","(256, 256)",221,65536
train,BraTS-MEN-RT-0017-1_slice_102,"(256, 256)","(256, 256)",1935,65536
train,BraTS-MEN-RT-0003-1_slice_136,"(256, 256)","(256, 256)",685,65536
train,BraTS-MEN-RT-0377-1_slice_155,"(256, 256)","(256, 256)",512,65536
train,BraTS-MEN-RT-0007-1_slice_111,"(256, 256)","(256, 256)",36,65536
train,BraTS-MEN-RT-0377-1_slice_145,"(256, 256)","(256, 256)",1001,65536
train,BraTS-MEN-RT-0003-1_slice_126,"(256, 256)","(256, 256)",197,65536
train,BraTS-MEN-RT-0017-1_slice_112,"(256, 256)","(256, 256)",2555,65536
train,BraTS-MEN-RT-0033-1_slice_123,"(256, 256)","(256, 256)",25,65536
train,BraTS-MEN-RT-0063-1_slice_064,"(256, 256)","(256, 256)",362,65536
train,BraTS-MEN-RT-0217-1_slice_096,"(256, 256)","(256, 256)",235,65536
train,BraTS-MEN-RT-0522-1_slice_146,"(256, 256)","(256, 256)",485,65536
train,BraTS-MEN-RT-0072-1_slice_120,"(256, 256)","(256, 256)",203,65536
train,BraTS-MEN-RT-0193-1_slice_112,"(256, 256)","(256, 256)",231,65536
train,BraTS-MEN-RT-0063-1_slice_074,"(256, 256)","(256, 256)",935,65536
train,BraTS-MEN-RT-0153-1_slice_198,"(256, 256)","(256, 256)",67,65536
train,BraTS-MEN-RT-0077-1_slice_138,"(256, 256)","(256, 256)",58,65536
train,BraTS-MEN-RT-0522-1_slice_156,"(256, 256)","(256, 256)",643,65536
train,BraTS-MEN-RT-0141-1_slice_043,"(256, 256)","(256, 256)",1206,65536
train,BraTS-MEN-RT-0155-1_slice_077,"(256, 256)","(256, 256)",1349,65536
train,BraTS-MEN-RT-0478-1_slice_106,"(256, 256)","(256, 256)",85,65536
train,BraTS-MEN-RT-0080-1_slice_077,"(256, 256)","(256, 256)",54,65536
train,BraTS-MEN-RT-0174-1_slice_126,"(256, 256)","(256, 256)",163,65536
train,BraTS-MEN-RT-0160-1_slice_112,"(256, 256)","(256, 256)",120,65536
train,BraTS-MEN-RT-0321-1_slice_085,"(256, 256)","(256, 256)",292,65536
train,BraTS-MEN-RT-0458-1_slice_100,"(256, 256)","(256, 256)",2840,65536
train,BraTS-MEN-RT-0161-1_slice_045,"(256, 256)","(256, 256)",420,65536
train,BraTS-MEN-RT-0230-1_slice_140,"(256, 256)","(256, 256)",1499,65536
train,BraTS-MEN-RT-0084-1_slice_138,"(256, 256)","(256, 256)",1132,65536
train,BraTS-MEN-RT-0081-1_slice_058,"(256, 256)","(256, 256)",1826,65536
train,BraTS-MEN-RT-0458-1_slice_078,"(256, 256)","(256, 256)",267,65536
train,BraTS-MEN-RT-0479-1_slice_129,"(256, 256)","(256, 256)",750,65536
train,BraTS-MEN-RT-0424-1_slice_150,"(256, 256)","(256, 256)",595,65536
train,BraTS-MEN-RT-0314-1_slice_098,"(256, 256)","(256, 256)",824,65536
train,BraTS-MEN-RT-0230-1_slice_150,"(256, 256)","(256, 256)",887,65536
train,BraTS-MEN-RT-0458-1_slice_110,"(256, 256)","(256, 256)",2727,65536
train,BraTS-MEN-RT-0448-1_slice_113,"(256, 256)","(256, 256)",186,65536
train,BraTS-MEN-RT-0155-1_slice_067,"(256, 256)","(256, 256)",1194,65536
train,BraTS-MEN-RT-0141-1_slice_053,"(256, 256)","(256, 256)",1431,65536
train,BraTS-MEN-RT-0225-1_slice_033,"(256, 256)","(256, 256)",25,65536
train,BraTS-MEN-RT-0174-1_slice_136,"(256, 256)","(256, 256)",220,65536
train,BraTS-MEN-RT-0588-1_slice_070,"(256, 256)","(256, 256)",167,65536
train,BraTS-MEN-RT-0249-1_slice_118,"(256, 256)","(256, 256)",251,65536
train,BraTS-MEN-RT-0154-1_slice_048,"(256, 256)","(256, 256)",170,65536
train,BraTS-MEN-RT-0479-1_slice_139,"(256, 256)","(256, 256)",805,65536
train,BraTS-MEN-RT-0424-1_slice_140,"(256, 256)","(256, 256)",82,65536
train,BraTS-MEN-RT-0084-1_slice_128,"(256, 256)","(256, 256)",1529,65536
train,BraTS-MEN-RT-0505-1_slice_080,"(256, 256)","(256, 256)",27,65536
train,BraTS-MEN-RT-0395-1_slice_169,"(256, 256)","(256, 256)",12,65536
train,BraTS-MEN-RT-0409-1_slice_078,"(256, 256)","(256, 256)",246,65536
train,BraTS-MEN-RT-0209-1_slice_124,"(256, 256)","(256, 256)",1130,65536
train,BraTS-MEN-RT-0544-1_slice_093,"(256, 256)","(256, 256)",1515,65536
train,BraTS-MEN-RT-0271-1_slice_143,"(256, 256)","(256, 256)",1719,65536
train,BraTS-MEN-RT-0419-1_slice_103,"(256, 256)","(256, 256)",387,65536
train,BraTS-MEN-RT-0360-1_slice_086,"(256, 256)","(256, 256)",117,65536
train,BraTS-MEN-RT-0429-1_slice_106,"(256, 256)","(256, 256)",183,65536
train,BraTS-MEN-RT-0079-1_slice_099,"(256, 256)","(256, 256)",1586,65536
train,BraTS-MEN-RT-0110-1_slice_043,"(256, 256)","(256, 256)",1715,65536
train,BraTS-MEN-RT-0104-1_slice_077,"(256, 256)","(256, 256)",904,65536
train,BraTS-MEN-RT-0418-1_slice_054,"(256, 256)","(256, 256)",488,65536
train,BraTS-MEN-RT-0241-1_slice_146,"(256, 256)","(256, 256)",111,65536
train,BraTS-MEN-RT-0439-1_slice_105,"(256, 256)","(256, 256)",32,65536
train,BraTS-MEN-RT-0125-1_slice_126,"(256, 256)","(256, 256)",3085,65536
train,BraTS-MEN-RT-0394-1_slice_146,"(256, 256)","(256, 256)",347,65536
train,BraTS-MEN-RT-0580-1_slice_146,"(256, 256)","(256, 256)",47,65536
train,BraTS-MEN-RT-0088-1_slice_151,"(256, 256)","(256, 256)",116,65536
train,BraTS-MEN-RT-0544-1_slice_083,"(256, 256)","(256, 256)",1486,65536
train,BraTS-MEN-RT-0189-1_slice_097,"(256, 256)","(256, 256)",64,65536
train,BraTS-MEN-RT-0455-1_slice_146,"(256, 256)","(256, 256)",112,65536
train,BraTS-MEN-RT-0465-1_slice_143,"(256, 256)","(256, 256)",65,65536
train,BraTS-MEN-RT-0409-1_slice_068,"(256, 256)","(256, 256)",1284,65536
train,BraTS-MEN-RT-0079-1_slice_089,"(256, 256)","(256, 256)",558,65536
train,BraTS-MEN-RT-0110-1_slice_053,"(256, 256)","(256, 256)",294,65536
train,BraTS-MEN-RT-0241-1_slice_156,"(256, 256)","(256, 256)",20,65536
train,BraTS-MEN-RT-0114-1_slice_064,"(256, 256)","(256, 256)",175,65536
train,BraTS-MEN-RT-0131-1_slice_102,"(256, 256)","(256, 256)",67,65536
train,BraTS-MEN-RT-0125-1_slice_136,"(256, 256)","(256, 256)",3355,65536
train,BraTS-MEN-RT-0130-1_slice_055,"(256, 256)","(256, 256)",73,65536
train,BraTS-MEN-RT-0179-1_slice_018,"(256, 256)","(256, 256)",35,65536
train,BraTS-MEN-RT-0551-1_slice_098,"(256, 256)","(256, 256)",199,65536
train,BraTS-MEN-RT-0419-1_slice_113,"(256, 256)","(256, 256)",328,65536
train,BraTS-MEN-RT-0105-1_slice_130,"(256, 256)","(256, 256)",285,65536
train,BraTS-MEN-RT-0271-1_slice_153,"(256, 256)","(256, 256)",975,65536
train,BraTS-MEN-RT-0378-1_slice_072,"(256, 256)","(256, 256)",344,65536
train,BraTS-MEN-RT-0070-1_slice_139,"(256, 256)","(256, 256)",192,65536
train,BraTS-MEN-RT-0369-1_slice_126,"(256, 256)","(256, 256)",30,65536
train,BraTS-MEN-RT-0358-1_slice_074,"(256, 256)","(256, 256)",1066,65536
train,BraTS-MEN-RT-0051-1_slice_110,"(256, 256)","(256, 256)",12,65536
train,BraTS-MEN-RT-0190-1_slice_124,"(256, 256)","(256, 256)",307,65536
train,BraTS-MEN-RT-0055-1_slice_127,"(256, 256)","(256, 256)",626,65536
train,BraTS-MEN-RT-0184-1_slice_110,"(256, 256)","(256, 256)",668,65536
train,BraTS-MEN-RT-0578-1_slice_056,"(256, 256)","(256, 256)",123,65536
train,BraTS-MEN-RT-0191-1_slice_073,"(256, 256)","(256, 256)",136,65536
train,BraTS-MEN-RT-0619-1_slice_156,"(256, 256)","(256, 256)",593,65536
train,BraTS-MEN-RT-0311-1_slice_141,"(256, 256)","(256, 256)",1143,65536
train,BraTS-MEN-RT-0548-1_slice_053,"(256, 256)","(256, 256)",1101,65536
train,BraTS-MEN-RT-0200-1_slice_084,"(256, 256)","(256, 256)",737,65536
train,BraTS-MEN-RT-0301-1_slice_142,"(256, 256)","(256, 256)",1044,65536
train,BraTS-MEN-RT-0558-1_slice_050,"(256, 256)","(256, 256)",116,65536
train,BraTS-MEN-RT-0181-1_slice_070,"(256, 256)","(256, 256)",246,65536
train,BraTS-MEN-RT-0569-1_slice_102,"(256, 256)","(256, 256)",342,65536
train,BraTS-MEN-RT-0210-1_slice_087,"(256, 256)","(256, 256)",885,65536
train,BraTS-MEN-RT-0378-1_slice_062,"(256, 256)","(256, 256)",281,65536
train,BraTS-MEN-RT-0070-1_slice_129,"(256, 256)","(256, 256)",675,65536
train,BraTS-MEN-RT-0200-1_slice_094,"(256, 256)","(256, 256)",1334,65536
train,BraTS-MEN-RT-0185-1_slice_057,"(256, 256)","(256, 256)",20,65536
train,BraTS-MEN-RT-0191-1_slice_063,"(256, 256)","(256, 256)",295,65536
train,BraTS-MEN-RT-0619-1_slice_146,"(256, 256)","(256, 256)",1487,65536
train,BraTS-MEN-RT-0311-1_slice_151,"(256, 256)","(256, 256)",130,65536
train,BraTS-MEN-RT-0548-1_slice_043,"(256, 256)","(256, 256)",69,65536
train,BraTS-MEN-RT-0569-1_slice_112,"(256, 256)","(256, 256)",301,65536
train,BraTS-MEN-RT-0210-1_slice_097,"(256, 256)","(256, 256)",1722,65536
train,BraTS-MEN-RT-0609-1_slice_145,"(256, 256)","(256, 256)",333,65536
train,BraTS-MEN-RT-0074-1_slice_066,"(256, 256)","(256, 256)",224,65536
train,BraTS-MEN-RT-0578-1_slice_046,"(256, 256)","(256, 256)",79,65536
train,BraTS-MEN-RT-0055-1_slice_137,"(256, 256)","(256, 256)",359,65536
train,BraTS-MEN-RT-0251-1_slice_084,"(256, 256)","(256, 256)",191,65536
train,BraTS-MEN-RT-0340-1_slice_141,"(256, 256)","(256, 256)",350,65536
train,BraTS-MEN-RT-0384-1_slice_084,"(256, 256)","(256, 256)",129,65536
train,BraTS-MEN-RT-0611-1_slice_118,"(256, 256)","(256, 256)",285,65536
train,BraTS-MEN-RT-0158-1_slice_098,"(256, 256)","(256, 256)",237,65536
train,BraTS-MEN-RT-0318-1_slice_058,"(256, 256)","(256, 256)",207,65536
train,BraTS-MEN-RT-0370-1_slice_144,"(256, 256)","(256, 256)",148,65536
train,BraTS-MEN-RT-0339-1_slice_109,"(256, 256)","(256, 256)",525,65536
train,BraTS-MEN-RT-0035-1_slice_075,"(256, 256)","(256, 256)",1090,65536
train,BraTS-MEN-RT-0309-1_slice_074,"(256, 256)","(256, 256)",23,65536
train,BraTS-MEN-RT-0481-1_slice_151,"(256, 256)","(256, 256)",608,65536
train,BraTS-MEN-RT-0615-1_slice_057,"(256, 256)","(256, 256)",930,65536
train,BraTS-MEN-RT-0554-1_slice_151,"(256, 256)","(256, 256)",1849,65536
train,BraTS-MEN-RT-0484-1_slice_031,"(256, 256)","(256, 256)",196,65536
train,BraTS-MEN-RT-0614-1_slice_100,"(256, 256)","(256, 256)",848,65536
train,BraTS-MEN-RT-0339-1_slice_071,"(256, 256)","(256, 256)",289,65536
train,BraTS-MEN-RT-0318-1_slice_048,"(256, 256)","(256, 256)",22,65536
train,BraTS-MEN-RT-0031-1_slice_052,"(256, 256)","(256, 256)",597,65536
train,BraTS-MEN-RT-0339-1_slice_119,"(256, 256)","(256, 256)",188,65536
train,BraTS-MEN-RT-0035-1_slice_065,"(256, 256)","(256, 256)",762,65536
train,BraTS-MEN-RT-0340-1_slice_151,"(256, 256)","(256, 256)",333,65536
train,BraTS-MEN-RT-0384-1_slice_094,"(256, 256)","(256, 256)",19,65536
train,BraTS-MEN-RT-0564-1_slice_144,"(256, 256)","(256, 256)",886,65536
train,BraTS-MEN-RT-0614-1_slice_110,"(256, 256)","(256, 256)",773,65536
train,BraTS-MEN-RT-0481-1_slice_141,"(256, 256)","(256, 256)",2051,65536
train,BraTS-MEN-RT-0554-1_slice_141,"(256, 256)","(256, 256)",1669,65536
train,BraTS-MEN-RT-0106-1_slice_106,"(256, 256)","(256, 256)",483,65536
train,BraTS-MEN-RT-0377-1_slice_094,"(256, 256)","(256, 256)",141,65536
train,BraTS-MEN-RT-0127-1_slice_057,"(256, 256)","(256, 256)",37,65536
train,BraTS-MEN-RT-0117-1_slice_052,"(256, 256)","(256, 256)",162,65536
train,BraTS-MEN-RT-0347-1_slice_091,"(256, 256)","(256, 256)",237,65536
train,BraTS-MEN-RT-0596-1_slice_013,"(256, 256)","(256, 256)",38,65536
train,BraTS-MEN-RT-0347-1_slice_081,"(256, 256)","(256, 256)",24,65536
train,BraTS-MEN-RT-0106-1_slice_116,"(256, 256)","(256, 256)",241,65536
train,BraTS-MEN-RT-0586-1_slice_178,"(256, 256)","(256, 256)",55,65536
train,BraTS-MEN-RT-0587-1_slice_157,"(256, 256)","(256, 256)",334,65536
train,BraTS-MEN-RT-0543-1_slice_092,"(256, 256)","(256, 256)",77,65536
train,BraTS-MEN-RT-0156-1_slice_129,"(256, 256)","(256, 256)",66,65536
train,BraTS-MEN-RT-0423-1_slice_141,"(256, 256)","(256, 256)",38,65536
train,BraTS-MEN-RT-0306-1_slice_092,"(256, 256)","(256, 256)",1936,65536
train,BraTS-MEN-RT-0057-1_slice_197,"(256, 256)","(256, 256)",583,65536
train,BraTS-MEN-RT-0146-1_slice_052,"(256, 256)","(256, 256)",445,65536
train,BraTS-MEN-RT-0426-1_slice_159,"(256, 256)","(256, 256)",33,65536
train,BraTS-MEN-RT-0157-1_slice_106,"(256, 256)","(256, 256)",326,65536
train,BraTS-MEN-RT-0326-1_slice_094,"(256, 256)","(256, 256)",61,65536
train,BraTS-MEN-RT-0077-1_slice_191,"(256, 256)","(256, 256)",104,65536
train,BraTS-MEN-RT-0082-1_slice_106,"(256, 256)","(256, 256)",365,65536
train,BraTS-MEN-RT-0156-1_slice_139,"(256, 256)","(256, 256)",10,65536
train,BraTS-MEN-RT-0326-1_slice_084,"(256, 256)","(256, 256)",994,65536
train,BraTS-MEN-RT-0143-1_slice_122,"(256, 256)","(256, 256)",62,65536
train,BraTS-MEN-RT-0157-1_slice_116,"(256, 256)","(256, 256)",365,65536
train,BraTS-MEN-RT-0077-1_slice_181,"(256, 256)","(256, 256)",250,65536
train,BraTS-MEN-RT-0336-1_slice_087,"(256, 256)","(256, 256)",76,65536
train,BraTS-MEN-RT-0082-1_slice_116,"(256, 256)","(256, 256)",566,65536
train,BraTS-MEN-RT-0177-1_slice_110,"(256, 256)","(256, 256)",1040,65536
train,BraTS-MEN-RT-0306-1_slice_082,"(256, 256)","(256, 256)",1553,65536
train,BraTS-MEN-RT-0057-1_slice_187,"(256, 256)","(256, 256)",414,65536
train,BraTS-MEN-RT-0426-1_slice_149,"(256, 256)","(256, 256)",366,65536
train,BraTS-MEN-RT-0203-1_slice_079,"(256, 256)","(256, 256)",58,65536
train,BraTS-MEN-RT-0436-1_slice_040,"(256, 256)","(256, 256)",168,65536
train,BraTS-MEN-RT-0537-1_slice_186,"(256, 256)","(256, 256)",332,65536
train,BraTS-MEN-RT-0093-1_slice_148,"(256, 256)","(256, 256)",752,65536
train,BraTS-MEN-RT-0222-1_slice_128,"(256, 256)","(256, 256)",498,65536
train,BraTS-MEN-RT-0206-1_slice_061,"(256, 256)","(256, 256)",21,65536
train,BraTS-MEN-RT-0216-1_slice_062,"(256, 256)","(256, 256)",132,65536
train,BraTS-MEN-RT-0226-1_slice_067,"(256, 256)","(256, 256)",167,65536
train,BraTS-MEN-RT-0072-1_slice_093,"(256, 256)","(256, 256)",886,65536
train,BraTS-MEN-RT-0167-1_slice_161,"(256, 256)","(256, 256)",134,65536
train,BraTS-MEN-RT-0062-1_slice_090,"(256, 256)","(256, 256)",32,65536
train,BraTS-MEN-RT-0436-1_slice_050,"(256, 256)","(256, 256)",18,65536
train,BraTS-MEN-RT-0203-1_slice_069,"(256, 256)","(256, 256)",1545,65536
train,BraTS-MEN-RT-0222-1_slice_138,"(256, 256)","(256, 256)",256,65536
train,BraTS-MEN-RT-0537-1_slice_196,"(256, 256)","(256, 256)",567,65536
train,BraTS-MEN-RT-0093-1_slice_158,"(256, 256)","(256, 256)",488,65536
train,BraTS-MEN-RT-0433-1_slice_130,"(256, 256)","(256, 256)",32,65536
train,BraTS-MEN-RT-0402-1_slice_062,"(256, 256)","(256, 256)",57,65536
train,BraTS-MEN-RT-0423-1_slice_133,"(256, 256)","(256, 256)",59,65536
train,BraTS-MEN-RT-0072-1_slice_083,"(256, 256)","(256, 256)",387,65536
train,BraTS-MEN-RT-0062-1_slice_080,"(256, 256)","(256, 256)",894,65536
train,BraTS-MEN-RT-0197-1_slice_086,"(256, 256)","(256, 256)",212,65536
train,BraTS-MEN-RT-0216-1_slice_072,"(256, 256)","(256, 256)",122,65536
train,BraTS-MEN-RT-0593-1_slice_069,"(256, 256)","(256, 256)",739,65536
train,BraTS-MEN-RT-0382-1_slice_061,"(256, 256)","(256, 256)",728,65536
train,BraTS-MEN-RT-0443-1_slice_109,"(256, 256)","(256, 256)",684,65536
train,BraTS-MEN-RT-0473-1_slice_074,"(256, 256)","(256, 256)",163,65536
train,BraTS-MEN-RT-0583-1_slice_112,"(256, 256)","(256, 256)",1553,65536
train,BraTS-MEN-RT-0462-1_slice_120,"(256, 256)","(256, 256)",77,65536
train,BraTS-MEN-RT-0596-1_slice_071,"(256, 256)","(256, 256)",223,65536
train,BraTS-MEN-RT-0617-1_slice_085,"(256, 256)","(256, 256)",442,65536
train,BraTS-MEN-RT-0382-1_slice_071,"(256, 256)","(256, 256)",769,65536
train,BraTS-MEN-RT-0443-1_slice_119,"(256, 256)","(256, 256)",511,65536
train,BraTS-MEN-RT-0593-1_slice_079,"(256, 256)","(256, 256)",1268,65536
train,BraTS-MEN-RT-0453-1_slice_062,"(256, 256)","(256, 256)",65,65536
train,BraTS-MEN-RT-0596-1_slice_061,"(256, 256)","(256, 256)",25,65536
train,BraTS-MEN-RT-0593-1_slice_101,"(256, 256)","(256, 256)",344,65536
train,BraTS-MEN-RT-0252-1_slice_069,"(256, 256)","(256, 256)",49,65536
train,BraTS-MEN-RT-0473-1_slice_064,"(256, 256)","(256, 256)",25,65536
train,BraTS-MEN-RT-0583-1_slice_102,"(256, 256)","(256, 256)",858,65536
train,BraTS-MEN-RT-0294-1_slice_074,"(256, 256)","(256, 256)",902,65536
train,BraTS-MEN-RT-0370-1_slice_126,"(256, 256)","(256, 256)",1160,65536
train,BraTS-MEN-RT-0284-1_slice_077,"(256, 256)","(256, 256)",786,65536
train,BraTS-MEN-RT-0365-1_slice_045,"(256, 256)","(256, 256)",332,65536
train,BraTS-MEN-RT-0375-1_slice_046,"(256, 256)","(256, 256)",339,65536
train,BraTS-MEN-RT-0491-1_slice_048,"(256, 256)","(256, 256)",91,65536
train,BraTS-MEN-RT-0484-1_slice_053,"(256, 256)","(256, 256)",1200,65536
train,BraTS-MEN-RT-0198-1_slice_070,"(256, 256)","(256, 256)",996,65536
train,BraTS-MEN-RT-0564-1_slice_136,"(256, 256)","(256, 256)",778,65536
train,BraTS-MEN-RT-0570-1_slice_102,"(256, 256)","(256, 256)",106,65536
train,BraTS-MEN-RT-0158-1_slice_182,"(256, 256)","(256, 256)",139,65536
train,BraTS-MEN-RT-0374-1_slice_069,"(256, 256)","(256, 256)",209,65536
train,BraTS-MEN-RT-0209-1_slice_087,"(256, 256)","(256, 256)",3080,65536
train,BraTS-MEN-RT-0188-1_slice_073,"(256, 256)","(256, 256)",1841,65536
train,BraTS-MEN-RT-0137-1_slice_228,"(256, 256)","(256, 256)",121,65536
train,BraTS-MEN-RT-0545-1_slice_067,"(256, 256)","(256, 256)",99,65536
train,BraTS-MEN-RT-0481-1_slice_133,"(256, 256)","(256, 256)",1958,65536
train,BraTS-MEN-RT-0350-1_slice_058,"(256, 256)","(256, 256)",995,65536
train,BraTS-MEN-RT-0048-1_slice_110,"(256, 256)","(256, 256)",58,65536
train,BraTS-MEN-RT-0485-1_slice_104,"(256, 256)","(256, 256)",501,65536
train,BraTS-MEN-RT-0554-1_slice_133,"(256, 256)","(256, 256)",316,65536
train,BraTS-MEN-RT-0340-1_slice_133,"(256, 256)","(256, 256)",68,65536
train,BraTS-MEN-RT-0069-1_slice_129,"(256, 256)","(256, 256)",136,65536
train,BraTS-MEN-RT-0365-1_slice_055,"(256, 256)","(256, 256)",900,65536
train,BraTS-MEN-RT-0375-1_slice_056,"(256, 256)","(256, 256)",187,65536
train,BraTS-MEN-RT-0280-1_slice_050,"(256, 256)","(256, 256)",414,65536
train,BraTS-MEN-RT-0351-1_slice_067,"(256, 256)","(256, 256)",329,65536
train,BraTS-MEN-RT-0294-1_slice_064,"(256, 256)","(256, 256)",851,65536
train,BraTS-MEN-RT-0360-1_slice_135,"(256, 256)","(256, 256)",60,65536
train,BraTS-MEN-RT-0370-1_slice_136,"(256, 256)","(256, 256)",910,65536
train,BraTS-MEN-RT-0560-1_slice_069,"(256, 256)","(256, 256)",420,65536
train,BraTS-MEN-RT-0481-1_slice_123,"(256, 256)","(256, 256)",1109,65536
train,BraTS-MEN-RT-0350-1_slice_048,"(256, 256)","(256, 256)",832,65536
train,BraTS-MEN-RT-0048-1_slice_100,"(256, 256)","(256, 256)",110,65536
train,BraTS-MEN-RT-0485-1_slice_114,"(256, 256)","(256, 256)",1369,65536
train,BraTS-MEN-RT-0570-1_slice_112,"(256, 256)","(256, 256)",83,65536
train,BraTS-MEN-RT-0209-1_slice_097,"(256, 256)","(256, 256)",3086,65536
train,BraTS-MEN-RT-0484-1_slice_043,"(256, 256)","(256, 256)",1387,65536
train,BraTS-MEN-RT-0490-1_slice_077,"(256, 256)","(256, 256)",614,65536
train,BraTS-MEN-RT-0198-1_slice_060,"(256, 256)","(256, 256)",1153,65536
train,BraTS-MEN-RT-0188-1_slice_063,"(256, 256)","(256, 256)",1432,65536
train,BraTS-MEN-RT-0355-1_slice_128,"(256, 256)","(256, 256)",618,65536
train,BraTS-MEN-RT-0545-1_slice_077,"(256, 256)","(256, 256)",1230,65536
train,BraTS-MEN-RT-0268-1_slice_082,"(256, 256)","(256, 256)",270,65536
train,BraTS-MEN-RT-0325-1_slice_069,"(256, 256)","(256, 256)",167,65536
train,BraTS-MEN-RT-0510-1_slice_050,"(256, 256)","(256, 256)",258,65536
train,BraTS-MEN-RT-0619-1_slice_134,"(256, 256)","(256, 256)",1459,65536
train,BraTS-MEN-RT-0311-1_slice_123,"(256, 256)","(256, 256)",1613,65536
train,BraTS-MEN-RT-0301-1_slice_120,"(256, 256)","(256, 256)",1725,65536
train,BraTS-MEN-RT-0609-1_slice_137,"(256, 256)","(256, 256)",354,65536
